ID,Prediction
10,0.161370451
100,0.067692725
1000,0.141846528
10000,0.043038095
10009,0.163416992
1001,0.031902977
10010,0.04667127
10012,0.057985105
10014,0.026311365
10016,0.031063832
10017,0.177199982
10023,0.10090817
10028,0.226242531
10029,0.17316385
10030,0.059656638
10034,0.13463552
10037,0.043470712
10041,0.022450777
10045,0.212433634
10047,0.138370689
10049,0.008024734
10052,0.031379643
10055,0.118651943
10057,0.034000598
10061,0.12996998
10065,0.049113022
10074,0.02802223
10082,0.13418409
10090,0.036869466
10095,0.056225934
10097,0.070722679
101,0.072147274
10102,0.020468238
10104,0.028873812
10107,0.034664934
10108,0.038338487
10112,0.01868759
10115,0.025260378
10118,0.083872942
1012,0.073638379
10120,0.027981029
10122,0.017623416
10123,0.087315455
10125,0.053749777
1013,0.040404586
10130,0.022204575
10140,0.097506351
10141,0.053571035
10148,0.030226251
1015,0.144467585
10157,0.061870933
10163,0.230268014
10172,0.040268751
10173,0.02493711
10174,0.198430355
10175,0.031456499
10178,0.306503164
10181,0.023405654
10182,0.110233761
10183,0.060163017
10185,0.184727944
10187,0.120761386
10188,0.174104272
10190,0.100044394
10192,0.067536285
102,0.228159792
10201,0.087121415
10202,0.44019167
10203,0.071436529
10210,0.062715823
10213,0.027024558
10215,0.029786026
10216,0.022201733
10217,0.039048776
10218,0.32392923
1022,0.028056677
10221,0.059962128
10223,0.033106044
10226,0.056853411
10228,0.068123643
10229,0.106707111
1023,0.079097969
10233,0.103566267
10234,0.021744347
10235,0.222360552
10244,0.046964113
10246,0.066751899
10247,0.031416179
10248,0.580762654
10253,0.032947421
10255,0.036113596
10256,0.074566509
10257,0.025089185
10259,0.148862548
10261,0.011080385
10266,0.026442044
10269,0.108662715
10270,0.053860386
10272,0.071488031
10274,0.024553128
10275,0.18390191
10280,0.11739728
10287,0.086406948
10290,0.123375217
10291,0.113019594
10292,0.049356822
10293,0.046073726
10294,0.044755333
10295,0.178720015
10297,0.147974876
103,0.062965157
10305,0.076562111
10307,0.044033849
10310,0.009635167
10312,0.02965405
10313,0.068053854
10314,0.012369961
1033,0.112379198
10334,0.054098358
10336,0.073401695
10340,0.05878147
10344,0.192983178
10354,0.105987653
10358,0.052172177
10361,0.023306913
10366,0.050677539
10372,0.0644067
10375,0.035890187
10377,0.169437481
10378,0.20036232
1038,0.069000923
10386,0.052099866
10388,0.028003027
10389,0.028113533
10390,0.019544396
10392,0.120647592
10394,0.048795394
10395,0.063777339
10399,0.058964446
10400,0.01984188
10401,0.053858602
10405,0.044199828
10407,0.014567248
1041,0.038565406
10410,0.033483875
10415,0.091892526
10419,0.056654552
1042,0.130131538
10424,0.022554193
10426,0.120696676
10428,0.185123289
10429,0.048801986
1043,0.042871246
10434,0.090065255
1044,0.353926977
10442,0.086293055
10444,0.027373533
10453,0.024704422
10455,0.145181111
10458,0.039285159
10461,0.058302548
10463,0.12120582
10466,0.032433403
10468,0.117582869
10472,0.004927869
10474,0.219270491
10479,0.060183876
10480,0.098867348
10486,0.29492469
10488,0.268757259
10489,0.046557667
10490,0.038846524
10497,0.044860252
10498,0.055382814
10499,0.043468188
105,0.197672159
1050,0.032491209
10504,0.019262628
10508,0.064081719
10510,0.092810254
10511,0.041131724
10513,0.02797201
10515,0.026934648
10516,0.018009912
10518,0.015500978
10520,0.047344887
10523,0.016739568
10538,0.101406334
10543,0.047010308
10544,0.634061422
10549,0.101262417
10550,0.033051925
10552,0.04829652
10557,0.069556394
10558,0.212746807
1056,0.033001094
10563,0.055753227
10568,0.131791743
10569,0.109401905
1057,0.080499293
10570,0.05385236
10572,0.151303332
10574,0.037031571
1058,0.026260084
10585,0.02096035
10587,0.123076911
10588,0.044512296
10589,0.012276987
10596,0.067952381
10599,0.066586103
106,0.017061517
10603,0.028276692
10605,0.204058683
10606,0.043554266
10609,0.072252681
10611,0.013067061
10612,0.049832012
10614,0.09350763
10616,0.050960167
10623,0.193703002
10625,0.118285139
10626,0.067514727
10627,0.062543717
10628,0.125073829
10630,0.200612247
10636,0.035274571
10637,0.059499037
10646,0.042918289
10647,0.013494051
10648,0.014494904
10650,0.08923165
10653,0.160879813
10657,0.048282601
10658,0.099676208
10659,0.381269117
10661,0.055085898
10664,0.01205207
10666,0.037885723
10667,0.017724062
10674,0.136284228
10675,0.038514364
10676,0.040363626
10684,0.041265283
10687,0.068092738
10688,0.046252083
10691,0.059404002
10694,0.101251629
10698,0.077641133
10699,0.030288564
107,0.101868138
10702,0.0474993
10703,0.116189464
10706,0.045305045
10707,0.078886476
10708,0.132182437
10709,0.011277863
1071,0.018144775
10710,0.131029265
10712,0.042535282
10713,0.030976524
10715,0.03559474
10716,0.036957388
10719,0.073662301
10726,0.064653623
10732,0.045721085
10736,0.065803561
10737,0.024971176
10743,0.154426186
10744,0.140143876
10745,0.027516638
10748,0.109093991
10749,0.090209821
1075,0.015773857
10752,0.073997141
10757,0.163472087
10760,0.070324713
10763,0.126965051
10765,0.131976912
10768,0.104310488
1077,0.157985469
10771,0.090891935
10773,0.03569472
10774,0.031848503
10776,0.086099306
1078,0.195108088
10780,0.035777873
10781,0.053804445
10782,0.025940467
10783,0.016686873
10785,0.235100566
10787,0.039075459
1079,0.239275324
10791,0.041834533
10793,0.115606286
10795,0.084755992
10796,0.048229299
1080,0.185669478
10802,0.050830377
10811,0.07362646
10814,0.034462194
10817,0.0710679
10818,0.033363263
1082,0.135941714
10821,0.023054371
10822,0.05451662
10823,0.063557563
10824,0.062321709
10825,0.055082184
10827,0.019391735
10828,0.072835838
1083,0.076244751
10830,0.038724518
10831,0.061800261
10832,0.033097719
10835,0.127771454
10841,0.008542852
10842,0.032985561
10843,0.05165225
10844,0.110077569
10845,0.115763573
10846,0.017802372
